genes	baseMean	log2FoldChange	lfcSE	pvalue	padj
AC003958.2	AC003958.2	2.65218667290263	-0.48041119639894	0.255423446260934	0.0470465245287344	0.0704552335362563
AC003965.1	AC003965.1	20.1345151346826	0.8008853419484	0.145077780613171	2.11522155811918e-08	6.30678782589028e-08
AC003965.2	AC003965.2	5.43950745918229	1.68947799854823	0.231652803514373	4.48854856014996e-14	2.01162742148908e-13
AC003973.2	AC003973.2	4.10710131622999	-1.55469346748367	0.247873740024304	6.83076844281875e-11	2.47383641556871e-10
AC003986.1	AC003986.1	0.74734376183077	-0.167917263284729	0.642021890840058	0.8034976166643	0.854350367207847
AC003986.2	AC003986.2	35.6446442399058	-3.29318076559027	0.242255797271043	3.19888763112161e-41	6.38784082860619e-40
AC003986.3	AC003986.3	3.69552111026835	-2.25075984099281	0.329262200977717	7.85963750848076e-13	3.24980802627642e-12
AC003991.1	AC003991.1	10.2289241888801	-0.948591596732918	0.225058786512325	9.32154990374613e-06	2.21302021810619e-05
AC004000.1	AC004000.1	4.33323530639487	-0.626513361275723	0.194201938841579	0.000848725773637732	0.00163117151158624
AC004004.1	AC004004.1	1.56724396154104	-1.99558685535311	0.680346818964684	0.00111332018157912	0.00210728795876394
AC004012.1	AC004012.1	3.10990256209572	-1.4146472324103	0.318588917560965	2.3818783696861e-06	5.98006024023491e-06
AC004022.1	AC004022.1	0.87519053651876	-0.274389985416881	0.631717365855592	0.524703904610526	0.606251750736777
AC004023.1	AC004023.1	1.81807434415096	-0.0488985641568054	0.311382927074066	0.93197666840151	0.954599008864525
AC004024.1	AC004024.1	3.83453022152086	0.0471724877311186	0.208477537753996	0.804349830317919	0.855102259039056
AC004034.1	AC004034.1	5.5647204116198	0.000650828275630626	0.151731244696882	0.995574307881088	1
AC004039.1	AC004039.1	8.75412378907224	0.261386806417926	0.118473639897139	0.0276758621434793	0.0432179478387489
AC004053.1	AC004053.1	1.45210964414903	-0.30805247811523	0.367678119945656	0.372606545219919	0.452281807849749
AC004057.1	AC004057.1	4.42461200137054	0.00314410158463433	0.169255053974353	0.983890510791462	0.993129578551776
AC004066.1	AC004066.1	10.6373681783538	0.367851816827204	0.218084570706377	0.0784129397503065	0.112320207957778
AC004067.1	AC004067.1	31.4036455542941	0.225412573933344	0.0913045893400695	0.013105914290513	0.0215316667696736
AC004069.1	AC004069.1	11.4899142771841	-0.602569810419812	0.142835202014445	1.63434588999383e-05	3.78238612653831e-05
AC004076.1	AC004076.1	1.88413019103843	-0.0444999393638125	0.212166714455352	0.838167871234744	0.881855435879473
AC004076.2	AC004076.2	47.4741091500571	0.196339674469556	0.100085658328181	0.048104168887346	0.0719021104269227
AC004080.1	AC004080.1	0.610788829373155	0.019176870475516	0.748491079587498	0.951358828483817	0.968586048172794
AC004080.2	AC004080.2	0.714238663890986	-0.117013022926839	0.653400749502212	0.856725597733631	0.896393513723369
AC004080.4	AC004080.4	1.66660444201626	-2.74062111807583	0.429356906922376	1.81751985358356e-11	6.83939025558445e-11
AC004083.1	AC004083.1	8.05037988114014	-0.410802426759985	0.248999523294296	0.0796721956646608	0.113985484836795
AC004112.1	AC004112.1	11.887082582711	0.121927815831236	0.131608666922321	0.347903917333786	0.42580453491986
AC004129.1	AC004129.1	0.84154166688511	-0.241312676284978	0.372166547226209	0.523517415073135	0.605038999479131
AC004130.2	AC004130.2	78.0693711407369	-0.903938601665865	0.159023054490639	6.86071280390471e-09	2.12404016729484e-08
AC004134.1	AC004134.1	0.806943985563611	0.168835645617991	0.495438455074067	0.716952510113165	0.781814483677718
AC004148.1	AC004148.1	137.371469641272	-0.590809747751625	0.0853820147725193	3.54624056938027e-12	1.40550036687362e-11
AC004156.1	AC004156.1	27.6160000934899	0.743956656614722	0.129840857977349	6.7634359883143e-09	2.09429046254037e-08
AC004160.1	AC004160.1	83.2034235788551	-1.0351635165317	0.210656795576833	3.70003287857692e-07	9.96433618267384e-07
AC004160.2	AC004160.2	11.232343715006	-1.76154178291492	0.271343665184611	2.46526565214831e-11	9.19275830748894e-11
AC004221.1	AC004221.1	3.46341570058095	0.942252001669668	0.216246779607285	5.76318262456578e-06	1.3964710758326e-05
AC004223.1	AC004223.1	0.642983145355833	0.0262648129648219	0.478020387640807	0.941408657520719	0.961266026691035
AC004223.2	AC004223.2	1.79928528990782	0.175713233145872	0.250869788327762	0.460499483940564	0.542761681371706
AC004223.4	AC004223.4	5.55703276780373	0.0733700379286356	0.132642384006933	0.581821224262459	0.660711785105954
AC004224.1	AC004224.1	1.28935893136048	-0.551183553497764	0.261329473340994	0.0285185024239262	0.0444278594873419
AC004231.1	AC004231.1	17.9161531672931	-1.33817552804032	0.254385341623203	3.84664272486686e-08	1.12594371763712e-07
AC004232.2	AC004232.2	16.9288959427372	0.355657571468184	0.123353590512371	0.00349814858812481	0.0062310881847
AC004233.1	AC004233.1	4.17862419121281	1.89015311370102	0.221439398078328	9.89844530524569e-19	5.93017987836717e-18
AC004233.2	AC004233.2	99.651139599064	1.18286507518153	0.128346083621907	2.32123906935319e-20	1.53814164676177e-19
AC004233.3	AC004233.3	2.09574885006564	1.46111158168844	0.228640667059836	2.20503503338491e-11	8.24585639797581e-11
AC004241.1	AC004241.1	21.8047609469919	-0.49232567802918	0.0833833265521255	2.70978312472795e-09	8.67410211857386e-09
AC004241.2	AC004241.2	7.89487506689576	-0.86522445002225	0.12837889562763	6.5927882104879e-12	2.55623237653662e-11
AC004241.3	AC004241.3	15.8255444634984	0.436570461517419	0.104497877118015	2.47288292972932e-05	5.61427134941756e-05
AC004241.4	AC004241.4	3.54792358593326	-1.32260661103564	0.204456894852957	1.73617046091029e-11	6.54162245366422e-11
AC004241.5	AC004241.5	20.5764796882405	-1.17762949886363	0.122687383887879	3.2049566829842e-22	2.36723669786416e-21
AC004253.1	AC004253.1	16.1151407682778	-0.586599937110294	0.115768545073838	2.79912913940587e-07	7.61939670682639e-07
AC004263.1	AC004263.1	3.30759958323954	-0.6934885689787	0.196591338723125	0.000266914640372032	0.000543498001822348
AC004263.2	AC004263.2	138.823594669534	-1.38661401750842	0.117399152674253	4.68983817408386e-32	5.78298908739456e-31
AC004264.1	AC004264.1	3.58426437879949	-0.838793650824785	0.198805319202773	1.06768009652589e-05	2.51857701531737e-05
AC004264.2	AC004264.2	8.41808447115047	-1.01375894822015	0.159971952485271	8.75278535126277e-11	3.14639412428754e-10
AC004381.1	AC004381.1	5.19444103242833	-1.31714902424698	0.170905148574475	2.00996358042849e-15	9.85202522825412e-15
AC004381.3	AC004381.3	15.217916482165	-1.13246546768176	0.143193431348586	1.00430918073599e-15	5.02083604420814e-15
AC004381.4	AC004381.4	2.64273140650209	-1.83445624624269	0.394064594913998	8.91694904220721e-07	2.33073098948749e-06
AC004383.1	AC004383.1	5.14836034294924	0.2462793043989	0.156860217437578	0.1114104016813	0.154614011515881
AC004448.2	AC004448.2	2.06622133726427	-1.85133216433186	0.349412517305753	1.44625683582365e-08	4.37040698956708e-08
AC004449.1	AC004449.1	2.88400435356896	0.207333953867651	0.215164597883552	0.320333078720902	0.396603393396048
AC004453.1	AC004453.1	80.8172631094918	-0.491930540149767	0.0941463364799747	1.41536359799318e-07	3.94874831516479e-07
AC004453.2	AC004453.2	5.7090016932157	-0.145997755927376	0.194960390029664	0.437668692388331	0.519994399862706
AC004461.1	AC004461.1	1.0426513083241	0.786915177042689	0.380632675760897	0.027951472826862	0.0436194438497033
AC004461.2	AC004461.2	6.75274881128479	-0.358335897943453	0.13637328409279	0.00744778489852805	0.0126996582900889
AC004466.1	AC004466.1	1.81004846920095	-0.500871622440443	0.209089501322643	0.0139813669218353	0.0228746840869785
AC004466.2	AC004466.2	4.21606824735797	-0.210663794967377	0.170442132467576	0.202748082666688	0.264983404542201
AC004466.3	AC004466.3	5.42960528260979	0.0377653636285914	0.160964338264318	0.813906300013168	0.862631423399233
AC004470.2	AC004470.2	2.57326711965087	-3.41146920737749	0.460954499011995	1.25128780007983e-14	5.8302757641401e-14
AC004471.1	AC004471.1	4.63228621649313	0.393104657156001	0.17135067900081	0.0184791312047598	0.0296795710548312
AC004471.2	AC004471.2	2.8153537123008	-0.53258172281258	0.205993753484567	0.00699882601410223	0.0119803234263662
AC004477.2	AC004477.2	26.4892133016759	-0.0355668745205756	0.104803269215425	0.736057148804684	0.798511030015573
AC004486.1	AC004486.1	1.73918024185925	0.399284246154947	0.388541298668672	0.249129686414438	0.317918354564522
AC004490.1	AC004490.1	9.29987039076943	-3.43955626397684	0.31459821749758	2.08709231929955e-28	2.13015930366605e-27
AC004491.1	AC004491.1	0.54544776160361	-0.134906077971406	0.612282819790188	0.73614490314165	0.798581733116701
AC004492.1	AC004492.1	36.7802082420806	-0.43465749368574	0.111928672592397	8.81389566016127e-05	0.000189243773918768
AC004494.1	AC004494.1	10.5683487151555	0.0890892384632525	0.157062149775561	0.561176299094745	0.641372840949024
AC004522.2	AC004522.2	7.22338245819595	1.34029658584473	0.311167475257177	4.77445344721515e-06	1.16600059499181e-05
AC004522.3	AC004522.3	6.15274491408296	-0.22897227044017	0.174829230870923	0.177663693537724	0.235541762772694
AC004522.4	AC004522.4	4.75316394535294	0.291515634013096	0.24170219058304	0.201701218744983	0.263794513209127
AC004522.5	AC004522.5	17.4736329987433	-1.14591662725712	0.15800433365445	1.53224273786824e-13	6.63334121982011e-13
AC004540.1	AC004540.1	242.539495808573	-0.465999087270487	0.109441636652553	1.64846073520751e-05	3.81255731480044e-05
AC004540.2	AC004540.2	32.4806630099882	-0.735647477200545	0.141268520449708	1.1828213122502e-07	3.31987902442288e-07
AC004543.1	AC004543.1	1.92943395876571	-0.812179293663482	0.347501865731155	0.0109738772404579	0.0182442256773597
AC004551.1	AC004551.1	0.814141192487655	1.71648518590666	0.921518475848153	0.026520425441596	0.0415346904805829
AC004554.1	AC004554.1	16.3400414445633	-2.85961867356604	0.169168219837876	4.40617752375093e-65	2.73376259872722e-63
AC004584.1	AC004584.1	3.15493215388967	1.10097693577148	0.200499916764919	1.05266779000019e-08	3.21620703182349e-08
AC004584.2	AC004584.2	0.685824173539344	0.589457373926165	0.726096007774499	0.268735297164501	0.340114654268424
AC004584.3	AC004584.3	6.69089986935989	-0.904375607833292	0.18469826597999	5.14037000845303e-07	1.36837926495251e-06
AC004585.1	AC004585.1	29.5940611554187	1.61126206831857	0.175394632828005	1.71189988815025e-20	1.14423246162226e-19
AC004593.1	AC004593.1	3.36752989023005	-0.703871582460734	0.309404020194354	0.0132530434635131	0.0217592331516779
AC004594.1	AC004594.1	13.5371014770319	-0.393891027720848	0.161211140130719	0.0122212441626996	0.0201691306087019
AC004596.1	AC004596.1	10.0251058406154	0.785667538342441	0.129981857824317	8.04144988414534e-10	2.68187358688042e-09
AC004623.1	AC004623.1	2.33877100956261	-0.876292633095521	0.219310404467708	2.58698419227504e-05	5.86465999742352e-05
AC004637.1	AC004637.1	11.6927921036669	-3.60999144134568	0.300536856542359	2.1168245805209e-36	3.32865723833355e-35
AC004672.1	AC004672.1	1.2240640095812	0.488656883271975	0.36241068860173	0.14178680784413	0.192184886017149
AC004678.1	AC004678.1	3.89641273462279	1.17981918189711	0.218864955012832	2.46482325171564e-08	7.32200540083358e-08
AC004678.2	AC004678.2	3.31970461806055	0.755424411271563	0.185154017925492	2.70133099020764e-05	6.11056482465735e-05
AC004687.1	AC004687.1	30.3547994681775	0.0138245307597997	0.177494222646881	0.929951587624388	0.953212506415179
AC004687.2	AC004687.2	6.06712273374795	0.250068224620882	0.132707045051048	0.0549757579917505	0.0812358534817305
AC004687.3	AC004687.3	2.39638061030863	-1.22681214454442	0.277549434574695	2.27996449948678e-06	5.73518347850844e-06
AC004691.1	AC004691.1	2.19473011838999	-1.13399966169037	0.295920667234266	4.58538215024887e-05	0.000101376618994468
AC004696.1	AC004696.1	3.61793598508721	-1.33561506919152	0.235778328343798	3.99588463467378e-09	1.26162360597481e-08
AC004696.2	AC004696.2	3.2480578975963	-1.46754942237723	0.21570100033096	1.76793105347717e-12	7.15119314951621e-12
AC004706.1	AC004706.1	12.0826997602695	-1.13724678133669	0.199039241508816	3.91653405185622e-09	1.23723293205802e-08
AC004706.3	AC004706.3	43.3987335749306	-0.0212327290731268	0.12967145919552	0.861446721644342	0.900188024434954
AC004707.1	AC004707.1	7.26802781642085	0.870988998923924	0.29849827078869	0.00173631181253484	0.00321003017671047
AC004765.1	AC004765.1	5.13296081034814	0.357912374322411	0.190861147164396	0.0522770477472356	0.0775982284818882
AC004771.1	AC004771.1	1.33806136235927	-0.243087488412388	0.299176505075471	0.421957349532186	0.503713811517494
AC004771.2	AC004771.2	11.3979215648149	-0.67640017997202	0.15231048760498	5.3399734422462e-06	1.29828241980638e-05
AC004771.4	AC004771.4	6.25847955088289	-0.320202975915031	0.144531567214771	0.0232433635161258	0.0367506393681668
AC004775.1	AC004775.1	1.56325698135994	-0.347568295257276	0.461590989823443	0.457623005664118	0.539839140575454
AC004777.1	AC004777.1	0.812505408553623	0.23404899670744	0.529125293071803	0.56485862137344	0.644851996412671
AC004784.1	AC004784.1	1.18764410212969	-2.3428773087933	0.663558328680612	0.000287811277400322	0.000583793852897183
AC004801.1	AC004801.1	0.636087386483646	0.42609352826387	0.632042216440682	0.392363576151825	0.472961539998104
AC004801.2	AC004801.2	15.2925673549648	-0.337145618055595	0.12385655076329	0.00579521657582562	0.0100253306366029
AC004801.5	AC004801.5	2.29004639411737	0.0443620032906934	0.391200805038853	0.882103264748596	0.916438952932846
AC004801.6	AC004801.6	23.1852673755576	0.568828895635935	0.0847346813320617	1.4396824995877e-11	5.4588154388248e-11
AC004803.1	AC004803.1	191.563580371613	-0.80511589879357	0.0686848314636409	1.04507035540166e-31	1.26571620269794e-30
AC004805.3	AC004805.3	0.49280571700597	-0.0286336333844315	0.726289892798861	0.935675369508698	0.957248306025084
AC004812.2	AC004812.2	153.235873341903	-0.396775894896923	0.0727363267375928	6.04614411609507e-08	1.73966224608008e-07
AC004816.1	AC004816.1	121.778150062253	1.62291886785728	0.164366345866028	1.55967126506212e-23	1.24285205698337e-22
AC004816.2	AC004816.2	4.46686399176795	-2.30808790555552	0.196670208846033	7.51624494946507e-35	1.084504294728e-33
AC004817.2	AC004817.2	0.557831415238298	-0.147088993449965	0.716852665614512	0.739584513875635	0.80164913517062
AC004817.3	AC004817.3	1.4285504401025	0.87926172433242	0.329849799752883	0.00451948423511949	0.00793326847545543
AC004817.4	AC004817.4	0.921971569733755	-1.47530656508542	1.5904008807176	0.109806537723027	0.152615767599719
AC004817.5	AC004817.5	4.67845755440546	-0.678594617433899	0.159985896155427	1.29363715466277e-05	3.02276035511391e-05
AC004825.2	AC004825.2	29.3575888571402	-1.53150307333796	0.107081139434744	1.41425831168747e-46	3.61643132269178e-45
AC004825.3	AC004825.3	2.61518857533951	-0.409617049741784	0.193266446052296	0.028167801571709	0.0439279579566737
AC004828.1	AC004828.1	1.80395147223111	-2.57105390826576	0.375378034365996	7.93275212183733e-13	3.2792726918618e-12
AC004828.2	AC004828.2	1.69706625080824	-2.16130984019453	0.339921507678584	4.15266840690318e-11	1.52470014753043e-10
AC004830.2	AC004830.2	12.1993156168449	-0.356497563337688	0.221202882944709	0.0898288544871626	0.127188911355988
AC004832.1	AC004832.1	1.74224828244545	-0.618702096895631	0.565563779711607	0.178838978663493	0.236880208588434
AC004832.4	AC004832.4	8.77481170925734	0.261726695778843	0.191853501222506	0.150609784754981	0.202914969631601
AC004832.5	AC004832.5	22.3167552493319	0.269378516463838	0.164792094000753	0.0911852297426744	0.128923585729408
AC004832.6	AC004832.6	1.25971240737533	0.0786808850094079	0.316910133785688	0.784501669830128	0.839477792173514
AC004834.1	AC004834.1	10.261998852102	0.184781315254303	0.136084738911516	0.168759295008345	0.224908519293417
AC004835.1	AC004835.1	3.70972652537592	-0.118256326788884	0.366654009322114	0.724770306772421	0.788710132900691
AC004837.2	AC004837.2	8.84208497830967	0.642660374566095	0.163865694538531	5.75318513346684e-05	0.000125896536257073
AC004837.4	AC004837.4	9.71651496761844	0.435358703958989	0.161729790063484	0.00568229352699297	0.00983719946064746
AC004839.1	AC004839.1	17.3476995046432	0.45397897728602	0.0979792908798341	2.96219831983145e-06	7.36799434384859e-06
AC004839.2	AC004839.2	5.56289481753895	-0.0116233094923245	0.128019184178806	0.929286669166421	0.952807116289878
AC004840.1	AC004840.1	1.05634370760333	-0.2755348116662	0.30473757375521	0.345731088517533	0.423599637798731
AC004846.1	AC004846.1	101.640187740576	-1.40481148645955	0.0997577058887897	8.83530698331148e-45	2.08029714690287e-43
AC004846.2	AC004846.2	3.55394660427811	-0.949789080374204	0.170795602624515	8.87514715713419e-09	2.7271663846733e-08
AC004847.1	AC004847.1	39.5889003392765	0.694154221863508	0.123037889543761	1.16700115849108e-08	3.55447385841331e-08
AC004854.1	AC004854.1	1.42002363492848	-0.0508970233986034	0.273622537318725	0.846405384656412	0.888170625730639
AC004854.2	AC004854.2	28.0181244186977	0.78575002840315	0.100760410486627	4.068230750179e-15	1.953734118415e-14
AC004863.1	AC004863.1	8.15430000633758	0.714744122685276	0.173499864783997	2.38531503110433e-05	5.4224250224982e-05
AC004865.1	AC004865.1	0.611125730200587	-0.0369770096396488	0.709034055775601	0.931132008211578	0.954062971763073
AC004870.1	AC004870.1	2.97830471028166	-3.12563031068941	0.63106342858144	5.26584344681345e-07	1.40062088971538e-06
AC004870.2	AC004870.2	1.80202539370066	-2.08252889028172	0.663592897642439	0.000817756525764398	0.00157421803568983
AC004877.1	AC004877.1	10.0087022078063	-0.743238986448845	0.127505063858529	2.334730262829e-09	7.50957123646636e-09
AC004877.2	AC004877.2	38.4115202967158	-0.280483801458646	0.0858334805138107	0.000995289174065526	0.00189493413947926
AC004882.3	AC004882.3	2.80778576588053	0.0462972317488059	0.181115477678223	0.782657241385253	0.837960502000831
AC004884.1	AC004884.1	1.05188065336502	-0.0865237501351675	0.347060693359764	0.777325129824614	0.833816713162288
AC004884.2	AC004884.2	2.84625334290246	0.649699147868479	0.192567721227304	0.000449675486386612	0.000891710977686583
AC004888.1	AC004888.1	3.06628081855053	0.290702852585416	0.27937427996562	0.261748018493746	0.332198768133189
AC004890.1	AC004890.1	9.89412173557163	-0.3030597665324	0.129350308375937	0.0172226334386037	0.0277572998931878
AC004890.2	AC004890.2	85.5657825530593	-1.10516152752868	0.104273277806527	2.2985820754526e-26	2.12243746993162e-25
AC004890.3	AC004890.3	10.2191643185013	-0.449911411279431	0.126677542300908	0.000304248694190995	0.000615405803595547
